AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
661,27711,Eta Ganesh,36,M,A2
662,31062,Azaan Dugal,30,F,A1
663,31062,Zilmil Varma,50,M,A2
664,26055,Krisha Sarkar,19,F,A1
665,27926,Jatin Pandit,23,M,A1
666,27926,Yatan Chad,18,F,A2
667,33684,Rehaan Verma,57,M,A1
668,6852,Omisha Dhaliwal,44,M,A1
669,12023,Harish Biswas,55,M,A1
670,12023,Aarav Dhingra,48,M,A2
671,11020,Dhriti Sampath,17,F,A1
672,36265,Gavin Bhatt,16,F,A1
673,36265,Aryan Viswanathan,41,M,A2
674,13223,Ekaraj Hora,51,M,A1
675,13223,Umang Kota,42,F,A2
676,37464,Gayathri Karnik,55,M,A1
677,37464,Kevin Butala,44,F,A2
678,12563,Vrinda Chauhan,43,M,A1
679,19609,Brinda Sharaf,59,M,A1
680,37963,Vidhi Dhaliwal,19,M,A1
681,25424,Siddharth Shan,41,M,A1
682,24806,Gavin Gulati,21,M,A1
683,18175,Dayita Balan,40,M,A1
684,9438,Tanveer Chandran,53,F,A1
685,25434,Suhani Kothari,16,M,A1
686,31946,Logan Pandya,32,F,A1
687,31946,Shivansh Palla,46,M,A2
688,6832,Wazir Dave,56,F,A1
689,31295,Wyatt Sandhu,49,F,A1
690,10652,Jason Nazareth,51,M,A1
691,36541,Nandini Din,49,M,A1
692,14899,Saanvi Kumar,39,F,A1
693,32128,Ati Chadha,24,F,A1
694,530,Hitesh Lala,29,F,A1
695,9724,Tanveer Singh,36,M,A1
696,19239,Panini Bakshi,41,F,A1
697,19239,Lipika Lad,24,F,A2
698,11526,Alka Madan,52,F,A1
699,11526,Nitesh Mani,19,F,A2
700,12107,Harita Sabharwal,48,M,A1
701,12107,Daksha Sharaf,26,F,A2
702,1390,Faqid Oak,39,M,A1
703,13001,Unni Bose,30,M,A1
704,13001,Vrishti Shankar,23,F,A2
705,2668,Tanvi Brahmbhatt,46,M,A1
706,15695,Patrick Nigam,24,F,A1
707,718,Vedika Kara,46,F,A1
708,13232,Ekavir Kothari,34,M,A1
709,27830,Xavier Acharya,27,F,A1
710,27830,Vritti Parmer,28,M,A2
711,7251,Nicholas Bhatt,26,F,A1
712,7251,Meera Batra,36,M,A2
713,5994,Balveer Rastogi,24,F,A1
714,16302,Amaira Dey,44,M,A1
715,16302,Imaran Solanki,27,F,A2
716,16603,Osha Kadakia,41,F,A1
717,16603,Ekbal Roy,47,M,A2
718,25035,Lavanya Sanghvi,22,F,A1
719,33219,Prisha Natarajan,29,F,A1
720,33219,Gagan Aggarwal,58,F,A2
721,10013,Geetika Prakash,40,F,A1
722,25878,Lekha Bose,41,F,A1
723,25878,Reyansh Misra,19,F,A2
724,806,Yuvraj Chatterjee,30,M,A1
725,1590,Ucchal Palla,47,F,A1
726,12746,Yashodhara Ramakrishnan,45,M,A1
727,29964,Avni Dixit,46,F,A1
728,34376,Manya Choudhary,19,F,A1
729,17200,Harsh Sant,56,F,A1
730,17200,Dipta Deshpande,38,M,A2
731,6440,Ridhi Chadha,49,F,A1
732,6440,Xavier Johal,23,M,A2
733,33785,Vinaya Prabhakar,59,M,A1
734,39475,Karan Natarajan,35,M,A1
735,9740,Sanaya Bhavsar,29,F,A1
736,9740,Lavanya Wali,38,M,A2
737,13923,Faris Bhandari,37,M,A1
738,13923,Tanveer Rama,19,M,A2
739,8631,Zashil Chaudry,48,F,A1
740,8631,Utkarsh Vaidya,24,F,A2
741,13653,Daniel Bhargava,20,F,A1
742,19454,Siya Bhandari,41,F,A1
743,19454,Aarav Guha,24,F,A2
744,1263,Viraj Nadig,25,M,A1
745,12228,Nakul Sangha,43,M,A1
746,2781,Eiravati Naidu,53,F,A1
747,31997,Yug Kant,26,F,A1
748,31221,Nidra Krishnan,33,F,A1
749,23779,Dipta Dey,30,F,A1
750,3487,Baljiwan Bhatti,21,M,A1
751,8542,Mugdha Tak,31,F,A1
752,5249,Krish Sodhi,32,M,A1
753,8501,Utkarsh Ram,20,M,A1
754,8501,Xavier Pau,31,F,A2
755,3680,Meera Bassi,23,F,A1
756,895,Sarthak Sundaram,51,F,A1
757,29777,Jacob Shah,60,F,A1
758,29777,Gayathri Ahluwalia,22,F,A2
759,24240,Jyoti Sood,60,F,A1
760,24240,Neelima Malhotra,60,M,A2
761,15252,Aarna Merchant,40,F,A1
762,15252,Falan Banik,55,M,A2
763,21936,Vritti Dewan,53,M,A1
764,27264,Dalbir Nori,39,F,A1
765,26012,Banjeet Bassi,47,F,A1
766,26012,Arin Master,20,M,A2
767,32003,Advik Toor,47,F,A1
768,14560,Tanish Lala,40,F,A1
769,14560,Onkar Kalita,37,M,A2
770,30757,Aachal Johal,21,F,A1
771,30757,Isha Bhargava,46,F,A2
772,31319,Nachiket Dhawan,58,F,A1
773,31319,Chandran Dalal,59,M,A2
774,551,Saumya Randhawa,45,F,A1
775,2169,Pallavi Bansal,21,F,A1
776,18779,Zehaan Golla,37,F,A1
777,18779,Vasatika Thakkar,42,M,A2
778,7301,Raksha Natarajan,60,F,A1
779,7301,Shivansh Dave,49,M,A2
780,14491,Edhitha Nori,23,M,A1
781,14491,Aashi Taneja,43,M,A2
782,27931,Barkha Goyal,43,F,A1
783,26801,Vedant Agate,49,M,A1
784,19976,Yatan Swaminathan,42,F,A1
785,19976,Siya Lad,20,F,A2
786,18798,Rohan Sarna,16,F,A1
787,18798,Lila Mallick,47,M,A2
788,29177,Warda Aggarwal,20,M,A1
789,1812,Oni Shetty,24,F,A1
790,12511,Unni Walia,58,M,A1
791,28849,Finn Ravel,54,M,A1
792,32346,Onveer Hegde,57,F,A1
793,32346,Reva Kumer,30,M,A2
794,15708,Veda Merchant,18,F,A1
795,11122,Baghyawati Manda,30,M,A1
796,30313,Unnati Varghese,20,M,A1
797,22906,Ikshita Dass,29,F,A1
798,22906,Tanish Parsa,44,F,A2
799,8509,Nisha Kumer,50,M,A1
800,37665,Anthony Saran,25,M,A1
801,37665,Nilima Parsa,50,F,A2
802,12764,Gaurav Deshmukh,48,F,A1
803,8329,Viraj Sankaran,38,F,A1
804,8329,Darsh Sen,45,M,A2
805,1993,Girindra Narayanan,41,F,A1
806,4943,Adya Krishnan,24,M,A1
807,9800,Hiral Sarma,19,F,A1
808,9800,Wyatt Kalita,33,F,A2
809,8770,Shivani Krishnamurthy,54,M,A1
810,8770,Rohan Sarin,39,F,A2
811,9020,Yashoda Subramanian,34,F,A1
812,9940,Jagat Bansal,16,F,A1
813,7517,Kiaan Anand,38,F,A1
814,7517,Pallavi Keer,31,M,A2
815,21405,Bhavika Chanda,33,M,A1
816,21405,Ekavir Bobal,19,F,A2
817,6871,Mahika Nanda,38,F,A1
818,29907,Ikshita Narayan,46,M,A1
819,11055,Jatin Bhat,18,F,A1
820,11055,Aarna Rege,26,M,A2
821,12769,Chameli Bhakta,53,M,A1
822,12769,Ekiya Nadig,43,M,A2
823,6316,George Sodhi,35,F,A1
824,6316,Anthony Subramanian,41,M,A2
825,34109,Jason Vora,55,F,A1
826,22135,Rudra Chhabra,47,M,A1
827,29650,Jairaj Deo,21,F,A1
828,13591,Omaja Bala,32,M,A1
829,13591,Dhruv Oza,49,M,A2
830,4212,Upadhriti Shankar,27,F,A1
831,12146,Pratyush Dasgupta,40,F,A1
832,32618,Abeer Bora,56,F,A1
833,32950,Ekanta Ranganathan,41,F,A1
834,25200,Saumya Kade,39,M,A1
835,8447,Lucky Sahota,22,F,A1
836,8447,Rehaan Wadhwa,55,M,A2
837,39305,Ira Nadkarni,51,F,A1
838,3678,Meera Bassi,23,F,A1
839,22527,Benjamin Hayre,53,F,A1
840,22527,Samar Sanghvi,37,F,A2
841,39834,Chanchal Mittal,49,M,A1
842,6645,Balendra Nath,28,F,A1
843,6645,Ojas Natarajan,25,M,A2
844,7237,Tanvi Kapur,18,F,A1
845,7237,Maanav Soni,37,M,A2
846,32534,Anika Chaudhary,19,M,A1
847,32534,Bimala Nagi,21,F,A2
848,35803,Thomas Barman,18,F,A1
849,35803,Advay Hayer,39,F,A2
850,7880,Urishilla Brahmbhatt,55,M,A1
851,2027,Alka Bala,38,F,A1
852,20728,Ikbal Bhat,36,M,A1
853,20728,Oliver Grewal,21,F,A2
854,655,Tejas Pillai,37,F,A1
855,1267,Viraj Nadig,25,M,A1
856,10833,Riya Nagy,41,M,A1
857,11032,Anvi Venkataraman,20,M,A1
858,993,Patrick Bora,23,M,A1
859,20941,Daksha Shenoy,34,F,A1
860,20941,Alka Ram,38,F,A2
861,9516,Chandran Karnik,51,M,A1
862,11627,Lohit Mann,57,M,A1
863,36410,Nidra Ahuja,28,M,A1
864,36602,Sanya Narayan,18,M,A1
865,36602,Bhavya Pandit,56,M,A2
866,31967,Pushti Sur,27,M,A1
867,31967,Panini Mukherjee,54,M,A2
868,21731,Viraj Suri,57,F,A1
869,21731,Reyansh Khalsa,47,F,A2
870,18676,Udarsh Johal,55,F,A1
871,18676,Varsha Bhagat,44,M,A2
872,2026,Alka Bala,38,F,A1
873,30937,Hemal Prabhu,22,F,A1
874,18276,Ekansh Brahmbhatt,24,F,A1
875,18276,Hitesh Sani,20,F,A2
876,9301,Zansi Gole,18,M,A1
877,9301,Mohammed Dani,48,F,A2
878,14732,Ishwar Kale,53,F,A1
879,14732,Kashvi Varghese,58,M,A2
880,34328,Tara Bhattacharyya,57,F,A1
881,36069,Vinaya Malhotra,51,M,A1
882,24042,Alexander Sheth,60,F,A1
883,25731,Suhani Ram,40,F,A1
884,26907,Omisha Sule,57,M,A1
885,26907,Eshana Shukla,27,F,A2
886,11463,Ansh Arora,16,M,A1
887,11463,Chasmum Deshmukh,42,M,A2
888,4482,Kavya Bhatnagar,30,F,A1
889,27243,Yoshita Ray,37,M,A1
890,27243,Yatin Pau,46,M,A2
891,21336,Nicholas Nori,18,F,A1
892,21336,Harinakshi Dave,60,M,A2
893,38294,Sai Rajagopal,39,M,A1
894,38294,Zaitra Sant,58,M,A2
895,19805,Aryan Bhat,48,M,A1
896,33553,Sneha Minhas,57,M,A1
897,33553,Mitali Luthra,39,F,A2
898,16685,Robert Handa,59,F,A1
899,17123,Samaksh Saran,20,F,A1
900,6252,Nitesh Palan,55,F,A1
901,23339,Oviya Kara,20,F,A1
902,23339,Ekaraj Wason,47,M,A2
903,37448,Ekapad Mani,34,F,A1
904,4214,Upadhriti Shankar,27,F,A1
905,30523,Vaishnavi Mannan,20,M,A1
906,39567,Ria Narula,20,F,A1
907,23411,Atharv Shah,50,F,A1
908,34859,Adweta Mammen,16,F,A1
909,9062,Nachiket Bava,58,M,A1
910,24710,Bhavya Parekh,42,F,A1
911,24710,Sanya Bajwa,42,M,A2
912,14778,Pranit Basu,49,F,A1
913,14778,Arin Brar,60,M,A2
914,38312,Gaurangi Amble,46,M,A1
915,38312,Udant Bhasin,24,F,A2
916,31527,Ranbir Sankaran,34,M,A1
917,21403,Hemani Bhagat,16,M,A1
918,18921,Balhaar Borra,22,M,A1
919,18921,Jeremiah Master,44,F,A2
920,26541,Manthan Prakash,22,F,A1
921,26541,Neel Bhattacharyya,33,M,A2
922,402,Ekanta Nagy,31,M,A1
923,7395,Tanay Suresh,29,M,A1
924,23240,Logan Manne,19,F,A1
925,28051,Kevin Biswas,50,F,A1
926,15116,Siya Sathe,20,M,A1
927,15116,Madhavi Sathe,34,F,A2
928,36481,Anmol Kade,42,F,A1
929,39554,Jagrati Golla,17,F,A1
930,5538,Lohit Kapoor,48,M,A1
931,21175,Aradhana Sekhon,26,M,A1
932,32873,Charita Ben,27,M,A1
933,32873,Bhavya Wason,19,M,A2
934,9582,Udant Tripathi,24,M,A1
935,9582,Ayush Saraf,55,M,A2
936,39883,Aadi Ganesan,29,M,A1
937,15322,Yashvi Agarwal,51,M,A1
938,15322,Ayush Mahajan,20,M,A2
939,29416,Logan Desai,22,M,A1
940,2517,Nathaniel Mani,52,M,A1
941,3682,Meera Bassi,23,F,A1
942,2945,Ranbir Raj,21,F,A1
943,14541,Zaid Basak,50,F,A1
944,14541,Tara Walia,44,M,A2
945,396,Ekanta Nagy,31,M,A1
946,17476,Laksh Dutt,26,M,A1
947,17476,Chakradhar Bora,36,M,A2
948,401,Ekanta Nagy,31,M,A1
949,36110,Rohan Basak,43,M,A1
950,36110,Reyansh Kota,37,F,A2
951,9549,Yug Sachar,43,F,A1
952,9549,Ansh Manda,35,F,A2
953,2311,Wyatt Kade,21,M,A1
954,14337,Anay Bains,56,M,A1
955,14337,Ekantika Srinivasan,36,M,A2
956,15554,Darsh Srinivas,40,M,A1
957,15554,Kritika Memon,24,F,A2
958,3679,Meera Bassi,23,F,A1
959,19094,Champak Varghese,24,F,A1
960,19094,Bina Mall,41,M,A2
961,21073,Ryan Chopra,28,F,A1
962,21073,Imaran Cherian,38,F,A2
963,27366,Niharika Virk,59,F,A1
964,27366,Noah Shroff,59,F,A2
965,30199,Hiral Rana,58,M,A1
966,30199,Ekantika Chana,36,F,A2
967,11733,Vinaya Gill,47,M,A1
968,11733,Hemang Kumar,56,M,A2
969,2171,Pallavi Bansal,21,F,A1
970,36420,Indrajit Narang,21,F,A1
971,33534,Yadavi Mohan,23,M,A1
972,9618,Faras Chaudry,30,M,A1
973,22946,Anjali Pau,38,F,A1
974,22946,Indrajit Mukherjee,42,F,A2
975,34704,Yutika Lad,36,F,A1
976,31647,Warda Mistry,37,M,A1
977,31647,Gagan Rege,18,F,A2
978,20747,Sai Murthy,17,M,A1
979,20747,Harshil Shukla,20,F,A2
980,28478,Varsha Prabhu,32,M,A1
981,28478,Daksha Chaudhari,41,F,A2
982,34095,Nidhi Kibe,46,M,A1
983,34095,Ubika Bahri,20,M,A2
984,14429,Zayan Kakar,43,F,A1
985,14429,Tristan Ganguly,51,F,A2
986,28672,Lucky Pandya,24,F,A1
987,26567,Rayaan Toor,34,M,A1
988,26567,Hemang Naik,39,F,A2
989,9322,Tara Mangat,16,F,A1
990,9322,Ekiya Khare,16,F,A2
991,36927,Pratyush Pai,60,F,A1
992,26513,Saanvi Ratta,32,M,A1
993,915,Ekaja Shenoy,23,M,A1
994,7112,Sachi Sehgal,22,F,A1
995,7112,Ayushman Sanghvi,54,F,A2
996,19070,Mohini Madan,51,M,A1
997,19070,Caleb Mittal,33,M,A2
998,20402,Daksh Rajagopal,19,F,A1
999,20402,Nihal Misra,37,M,A2
1000,10782,Nicholas Kota,57,F,A1
1001,10782,Falan Mammen,16,M,A2
1002,39022,Bhavna Dani,36,F,A1
1003,18328,Daksha Bhavsar,39,F,A1
1004,24135,Alexander Saran,41,M,A1
1005,10311,Manya Raja,16,F,A1
1006,1268,Viraj Nadig,25,M,A1
1007,1995,Girindra Narayanan,41,F,A1
1008,20550,Waida Thakkar,34,F,A1
1009,13470,Vasudha Gupta,56,M,A1
1010,13259,Gautami Kari,55,F,A1
1011,13259,Aradhana Sahni,49,M,A2
1012,24848,Kashish Mutti,40,M,A1
1013,33275,Nakul Kaur,48,F,A1
1014,33275,Ekapad Dhaliwal,50,F,A2
1015,37006,Ekiya Butala,43,M,A1
1016,37006,Aadhya Barad,52,M,A2
1017,32089,Zilmil Sethi,18,F,A1
1018,32089,Waida Halder,50,F,A2
1019,22144,Amrita Shetty,58,M,A1
1020,31284,Shaurya Wali,23,M,A1
1021,31284,Indali Jha,42,M,A2
1022,29751,Anay Saran,60,F,A1
1023,21432,Waida Mannan,26,F,A1
1024,21432,Ryan Yohannan,57,F,A2
1025,13318,Christopher Vora,56,F,A1
1026,13318,Darpan Chopra,16,F,A2
1027,18871,Farhan Sule,39,F,A1
1028,38006,Shivani Sengupta,30,M,A1
1029,38006,Chanakya Pingle,47,M,A2
1030,5539,Lohit Kapoor,48,M,A1
1031,36201,Wyatt Pandit,58,F,A1
1032,20067,Rushil Kannan,44,F,A1
1033,26075,Qasim Karnik,57,M,A1
1034,26075,Neelima Nayak,30,M,A2
1035,26823,Inaya Yohannan,50,M,A1
1036,26823,Advay Nagy,31,F,A2
1037,23802,Darsh Sarraf,52,F,A1
1038,9022,Kai Kari,51,F,A1
1039,9022,Isaiah More,20,F,A2
1040,7130,Jai Oommen,33,F,A1
1041,19741,Januja Chauhan,51,F,A1
1042,15907,Nirja Hari,31,F,A1
1043,15907,Ekapad Devan,51,M,A2
1044,34718,Parth Goswami,18,F,A1
1045,23752,Kavya Rout,18,M,A1
1046,30665,Pranit Bhardwaj,46,F,A1
1047,5536,Lohit Kapoor,48,M,A1
1048,4342,Jacob Wadhwa,44,M,A1
1049,13566,Damini Sheth,20,M,A1
1050,23700,Nirja Kala,38,M,A1
1051,23700,Jeevika Sankaran,52,F,A2
1052,29052,Qushi Parikh,51,M,A1
1053,9659,Advay Basak,60,M,A1
1054,9659,Tripti Bath,60,M,A2
1055,27567,Yamini Venkataraman,30,M,A1
1056,27567,Anjali Lanka,26,M,A2
1057,33887,Lohit Butala,19,M,A1
1058,38279,Ria Basu,56,F,A1
1059,36647,Advay Sarraf,18,F,A1
1060,14827,Arunima Mall,52,M,A1
1061,1996,Girindra Narayanan,41,F,A1
1062,38276,Samesh Baral,58,F,A1
1063,3871,Ubika Bath,49,M,A1
1064,18184,Edhitha Walla,45,M,A1
1065,18184,Lucky Datta,52,F,A2
1066,24981,Diya Prakash,35,F,A1
1067,24981,Dalbir Ray,44,M,A2
1068,33863,Samuel Jani,19,M,A1
1069,30623,Nitesh Rastogi,39,F,A1
1070,30623,Lucky Soman,50,F,A2
1071,27753,Warda Bahri,42,F,A1
1072,27753,Idika Dada,29,M,A2
1073,17399,Sneha Nanda,33,M,A1
1074,17399,Eshana Char,60,M,A2
1075,15388,Vrishti Nadig,39,M,A1
1076,6567,Abhimanyu Thaker,43,M,A1
1077,6567,Leela Dash,23,M,A2
1078,19665,Triveni Doshi,58,F,A1
1079,19665,Luke Pathak,31,M,A2
1080,4880,Omkaar Garg,47,F,A1
1081,9386,Simon Rajan,29,M,A1
1082,11424,Chaitaly Som,23,M,A1
1083,35797,Dominic Hora,52,F,A1
1084,3763,Jeet Ben,18,F,A1
1085,29350,Yashoda Lalla,45,F,A1
1086,38638,Aadhya Kaur,40,F,A1
1087,38638,Azaan Shukla,26,M,A2
1088,33065,Urvashi Mohanty,48,M,A1
1089,33065,Kevin Lalla,19,M,A2
1090,28719,Vasatika Gaba,18,M,A1
1091,20476,Ishani Bath,21,F,A1
1092,1994,Girindra Narayanan,41,F,A1
1093,21703,Omisha Tailor,57,F,A1
1094,11720,Aayush Dada,49,F,A1
1095,36102,Idika Kadakia,39,M,A1
1096,7340,Anamika Nair,35,F,A1
1097,31196,Anirudh Upadhyay,31,M,A1
1098,31196,Osha Reddy,16,M,A2
1099,7679,Ira Sastry,48,F,A1
1100,7679,Wriddhish Bansal,48,M,A2
1101,38721,Dayita Madan,16,F,A1
1102,38721,Chanchal Sathe,48,M,A2
1103,37433,Vyanjana Basu,33,F,A1
1104,37433,Warda Mahal,53,M,A2
1105,23979,Ishita Shankar,39,F,A1
1106,9269,Finn Naidu,50,M,A1
1107,31989,Warhi Puri,53,M,A1
1108,31989,Rushil Sarin,53,F,A2
1109,7409,Rayaan Nigam,46,F,A1
1110,7409,Imaran Agate,28,M,A2
1111,18105,Upkaar Kalita,49,M,A1
1112,36301,Ekavir Golla,47,F,A1
1113,28644,Faris Cherian,18,F,A1
1114,28644,Anya Magar,50,M,A2
1115,4341,Jacob Wadhwa,44,M,A1
1116,994,Patrick Bora,23,M,A1
1117,13706,Bakhshi Sharma,31,F,A1
1118,13706,Parth Ramanathan,18,M,A2
1119,20813,Aarini Dave,40,F,A1
1120,20813,Upasna Sodhi,36,F,A2
1121,8022,Lavanya Sani,47,F,A1
1122,2942,Ranbir Raj,21,F,A1
1123,25048,Shivansh Choudhary,48,M,A1
1124,19643,Abeer Dhingra,33,F,A1
1125,18492,Kritika Suresh,17,F,A1
1126,18492,Januja Mistry,16,F,A2
1127,19943,Ati Salvi,22,F,A1
1128,34267,Devika Lalla,46,M,A1
1129,34267,Tripti Chakrabarti,55,M,A2
1130,31454,Vedhika Ramakrishnan,25,M,A1
1131,31454,Imaran Baral,44,F,A2
1132,531,Hitesh Lala,29,F,A1
1133,6840,Suhani Kashyap,18,F,A1
1134,6840,Manthan Shanker,46,M,A2
1135,12065,Prisha Chandran,41,F,A1
1136,12065,Daksha Sahni,29,M,A2
1137,19938,Wazir Murty,47,M,A1
1138,19938,Isha Muni,20,M,A2
1139,19043,Anirudh Bail,16,M,A1
1140,32835,Arya Krishnan,60,M,A1
1141,32835,Kritika Rege,58,M,A2
1142,9046,Aadhya Dhar,16,M,A1
1143,34218,Jagvi Sahni,24,M,A1
1144,34218,Maya Bumb,17,F,A2
1145,8080,Shivani De,40,M,A1
1146,8080,Rishi Morar,23,M,A2
1147,39502,Siya Lall,28,M,A1
1148,39502,Balhaar Bhatnagar,49,F,A2
1149,29426,Aarini Boase,40,M,A1
1150,29426,Naksh Sankaran,27,M,A2
1151,34670,Kabir Dey,38,M,A1
1152,917,Ekaja Shenoy,23,M,A1
1153,20422,Bhanumati Kadakia,50,F,A1
1154,2516,Nathaniel Mani,52,M,A1
1155,7277,Bachittar Kale,25,F,A1
1156,805,Yuvraj Chatterjee,30,M,A1
1157,29468,Veda Dhar,17,M,A1
1158,29468,Neelima Dhaliwal,30,M,A2
1159,29685,Bhavna Iyer,17,F,A1
1160,8939,Jagat Sama,27,M,A1
1161,8246,Yadavi Bir,37,M,A1
1162,8246,Agastya Dhingra,57,M,A2
1163,3676,Meera Bassi,23,F,A1
1164,31423,Udarsh Bal,32,F,A1
1165,31423,Tanmayi Chawla,34,M,A2
1166,24635,Chandani Goswami,58,M,A1
1167,18866,Ira Raju,33,F,A1
1168,15703,Jacob Kanda,53,M,A1
1169,15703,Chandran Chopra,44,F,A2
1170,17949,Samarth Bakshi,50,F,A1
1171,17949,Ekbal Brar,34,F,A2
1172,23019,Damyanti Chawla,54,F,A1
1173,23019,Hiral Sur,32,F,A2
1174,13674,Frederick Srinivas,21,M,A1
1175,28487,Jagrati Krishnan,50,M,A1
1176,25407,Banjeet Mishra,47,M,A1
1177,25407,Gauri Amble,33,F,A2
1178,16355,Ishita Chakraborty,34,M,A1
1179,38063,Jagvi Contractor,36,M,A1
1180,38063,Krisha Mitra,26,M,A2
1181,21318,Abhimanyu Sinha,35,F,A1
1182,29583,Wriddhish Dhar,29,F,A1
1183,38622,Jyoti More,54,F,A1
1184,3874,Ubika Bath,49,M,A1
1185,1693,Orinder Lad,37,M,A1
1186,1340,Abdul Choudhury,27,M,A1
1187,29505,Mahika Karan,21,M,A1
1188,29505,Eta Wali,20,F,A2
1189,35063,Charita Baria,24,M,A1
1190,25742,Jairaj Sahni,43,M,A1
1191,25636,Radhika Chandran,39,M,A1
1192,22422,Yamini Bobal,36,F,A1
1193,22422,Netra Thaman,33,M,A2
1194,36014,Unni Dey,36,M,A1
1195,36014,Timothy Hora,24,M,A2
1196,12468,Jyoti Ghosh,18,M,A1
1197,12468,Idika Mann,43,M,A2
1198,12153,Ethan Hayre,52,M,A1
1199,12153,Amruta Boase,56,M,A2
1200,26444,Dipta Shetty,40,M,A1
1201,27199,Vasatika Mallick,37,M,A1
1202,37900,Adweta Modi,29,F,A1
1203,20198,Hardik Pant,50,M,A1
1204,25944,Kala Mutti,46,M,A1
1205,25944,Nidra Ratti,45,F,A2
1206,12178,Tara Dara,30,F,A1
1207,10786,Bakhshi Bath,18,M,A1
1208,10786,Avi Jaggi,43,F,A2
1209,39283,Neel Khalsa,58,F,A1
1210,39283,Nilima Bandi,31,M,A2
1211,12776,Ayaan Datta,42,M,A1
1212,12776,Vedika Narayanan,24,M,A2
1213,22405,Jeremiah Basak,42,M,A1
1214,38536,Waida Johal,59,F,A1
1215,38536,Krishna Bhatnagar,49,M,A2
1216,16882,Darika Kamdar,30,M,A1
1217,16882,Patrick Sandhu,48,M,A2
1218,20029,Kevin Kaul,33,M,A1
1219,20029,Kevin Bains,30,M,A2
1220,9664,Harish Savant,25,F,A1
1221,9664,Falak Jhaveri,45,F,A2
1222,28232,Keya Vyas,43,M,A1
1223,5246,Krish Sodhi,32,M,A1
1224,22663,Advaith Mohan,33,M,A1
1225,22663,Hiral Shetty,34,F,A2
1226,19708,Wazir Choudhary,47,M,A1
1227,19708,Upkaar Mahajan,34,M,A2
1228,14656,Gopal Brahmbhatt,49,F,A1
1229,10643,Netra Magar,23,F,A1
1230,9455,Omisha Kar,22,F,A1
1231,9455,Samesh Hayer,39,F,A2
1232,21696,Aarav Swamy,21,F,A1
1233,21696,Xalak Tara,55,M,A2
1234,3869,Ubika Bath,49,M,A1
1235,22819,Mason Master,49,M,A1
1236,34529,Jeremiah Uppal,27,M,A1
1237,9077,Zaid Oak,60,M,A1
1238,32032,Wazir Munshi,31,F,A1
1239,32032,Ayush Bail,32,M,A2
1240,17362,Raghav Lata,35,M,A1
1241,17362,Abha Mitter,58,F,A2
1242,37786,Osha Goswami,43,F,A1
1243,37786,Unnati Dash,44,F,A2
1244,15901,Noah Krish,32,F,A1
1245,34790,Oeshi Oommen,29,F,A1
1246,34790,Ikbal Pai,35,M,A2
1247,11907,Jhalak Sant,48,F,A1
1248,11907,Maanav Goel,46,M,A2
1249,30783,Farhan Panchal,25,M,A1
1250,30783,Varsha Rao,51,F,A2
1251,13925,Idika Mukherjee,42,F,A1
1252,9701,Aryan Bala,42,M,A1
1253,920,Ekaja Shenoy,23,M,A1
1254,4211,Upadhriti Shankar,27,F,A1
1255,22625,Zaid Gola,43,M,A1
1256,32013,Ubika Choudhry,20,M,A1
1257,32013,Ekantika Sankar,58,M,A2
1258,26834,Vedant Keer,56,M,A1
1259,26834,Yoshita Kata,47,F,A2
1260,159,Ria Bhatt,43,M,A1
1261,159,Devansh Kapadia,32,M,A2
1262,159,Mohammed Bains,25,F,A3
1263,159,Hemal Kadakia,50,M,A4
1264,20955,Janaki Kale,58,M,A1
1265,7468,Harita Sen,59,F,A1
1266,7468,Banjeet Mani,49,M,A2
1267,37148,Dayita Madan,56,F,A1
1268,37148,Ati Maharaj,58,F,A2
1269,35152,Frado Dutt,46,M,A1
1270,35152,Qasim Venkatesh,37,M,A2
1271,20101,Ojasvi Mallick,24,F,A1
1272,36213,Yasti Krish,49,F,A1
1273,919,Ekaja Shenoy,23,M,A1
1274,10838,Hemang Batra,27,M,A1
1275,35807,Ucchal Wason,59,M,A1
1276,21918,Mitali Bassi,50,F,A1
1277,562,Isha Vasa,22,F,A1
1278,5248,Krish Sodhi,32,M,A1
1279,23107,Rachit Chatterjee,57,F,A1
1280,10866,Laksh Saxena,26,F,A1
1281,10866,Lajita Choudhry,44,F,A2
1282,4879,Omkaar Garg,47,F,A1
1283,21352,Tanveer Deshmukh,37,M,A1
1284,33566,Oeshi Dave,39,F,A1
1285,16539,Bhavika Misra,60,F,A1
1286,16539,Nihal Bahl,20,M,A2
1287,8725,Osha Thakur,30,F,A1
1288,27242,Kiaan Mishra,26,F,A1
1289,27242,Eta Desai,21,M,A2
1290,24565,Neel Pai,28,F,A1
1291,13933,Hiral Deshpande,40,F,A1
1292,1266,Viraj Nadig,25,M,A1
1293,20652,Hredhaan Sachdev,60,F,A1
1294,20652,Irya Balan,38,M,A2
1295,21447,Guneet Prasad,60,F,A1
1296,27681,Chaitanya Karan,44,M,A1
1297,27681,Samuel Kara,34,F,A2
1298,31929,Chatura Kaur,41,F,A1
1299,22258,Janaki Rau,59,F,A1
1300,22258,Aadhya Rege,45,M,A2
1301,7806,Balvan Mitter,35,F,A1
1302,39234,Ucchal Pathak,58,M,A1
1303,28335,Hema Buch,32,M,A1
1304,15620,Suhani Gole,57,M,A1
1305,25489,Anya Chhabra,60,F,A1
1306,33466,Fitan Kohli,29,M,A1
1307,33466,Eiravati Andra,48,F,A2
