ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
1993,1993,Ethan Kanda,30,4,4,1,M
4943,4943,Aarav Ranganathan,67,7,1,4,M
9800,9800,Banjeet Halder,69,2,1,5,M
8770,8770,Laksh Nigam,67,5,4,2,F
9020,9020,Tripti Rattan,34,1,1,1,F
9940,9940,Varsha Lanka,25,1,1,2,M
7517,7517,Aadhya Muni,75,6,4,1,F
21405,21405,Widisha Issac,27,3,2,1,M
6871,6871,Orinder Om,44,8,3,5,M
29907,29907,Xiti Gala,74,2,2,3,F
11055,11055,Yasti Ghose,41,6,1,6,M
12769,12769,Ishani Kala,54,5,3,1,M
6316,6316,Radhika Rege,63,3,4,2,M
34109,34109,Panini Bhalla,43,6,4,5,M
22135,22135,Peter Talwar,53,6,4,1,F
29650,29650,Raagini Bail,47,7,1,4,F
13591,13591,Girindra Luthra,33,2,2,6,M
4212,4212,Azad Upadhyay,36,6,2,6,F
12146,12146,Shivani Bhagat,60,4,1,2,M
32618,32618,Tarak Sahni,41,1,3,4,F
32950,32950,Charita Garg,31,7,2,1,F
25200,25200,Eiravati Chaudhari,24,4,4,5,F
8447,8447,Aarini Loyal,37,6,3,6,F
39305,39305,Mohini Patil,57,1,4,5,M
3678,3678,Prisha Sengupta,28,8,1,1,F
22527,22527,Tanmayi Sarma,73,8,1,3,M
39834,39834,Christopher Krishnan,52,3,1,6,M
6645,6645,Qasim Dugar,37,8,2,4,M
7237,7237,Vihaan Subramanian,54,8,3,5,M
32534,32534,Oni Patla,23,2,3,6,M
35803,35803,Hritik Shenoy,71,6,4,1,M
7880,7880,Kamala Karan,27,4,3,6,F
2027,2027,Damyanti Baria,66,8,2,4,M
20728,20728,Upma Padmanabhan,34,4,2,1,M
655,655,Arin Kaul,22,1,2,3,M
1267,1267,Arunima Konda,50,5,2,1,M
10833,10833,Aryan Chakraborty,39,3,2,4,F
11032,11032,Parth Devan,65,4,3,4,F
993,993,Kai Borde,64,1,2,2,M
20941,20941,Anjali Panchal,43,6,2,2,M
9516,9516,Wridesh Thaman,53,3,1,1,F
11627,11627,Azad Oommen,19,6,2,6,F
36410,36410,Om Luthra,48,4,3,1,M
36602,36602,Garima Sarma,29,1,2,1,F
31967,31967,Bhanumati Hans,29,6,3,3,F
21731,21731,Rohan Lad,49,6,3,5,M
18676,18676,Anvi Narayan,55,8,1,1,M
2026,2026,Ansh Tank,72,4,3,1,M
30937,30937,Gautami Parmer,20,6,4,3,M
18276,18276,Ethan Raja,19,2,2,3,F
9301,9301,Hardik Oza,48,2,1,4,M
14732,14732,Zayyan Sem,35,2,2,6,F
34328,34328,Gayathri Saini,33,2,2,4,M
36069,36069,Aashi Lal,35,8,1,6,M
24042,24042,Bhavani Morar,25,2,1,3,F
25731,25731,Daksha Ravel,58,5,2,3,F
26907,26907,Arunima Mohan,53,5,3,5,F
11463,11463,Suhani Kapadia,34,1,3,4,F
4482,4482,Netra Chadha,72,7,2,1,F
27243,27243,Udyati Sagar,43,6,3,2,M
21336,21336,Ikshita Samra,19,7,3,4,F
38294,38294,Udyati Chandran,45,8,4,5,F
19805,19805,Vedhika Merchant,53,2,2,3,M
33553,33553,Anjali Shere,52,2,3,5,F
16685,16685,Jacob Brahmbhatt,38,1,2,6,M
17123,17123,Lila Sha,52,3,2,4,F
6252,6252,Kamya Karan,46,1,3,2,F
23339,23339,Balendra Varkey,59,6,4,3,M
37448,37448,Hamsini Comar,64,2,1,4,M
4214,4214,Rohan Thakur,64,5,2,6,F
30523,30523,Hredhaan Dave,52,7,2,6,M
39567,39567,Aarini Dutta,44,8,2,4,F
23411,23411,Warda Upadhyay,73,4,2,2,M
34859,34859,Rachana Kuruvilla,40,4,1,4,M
9062,9062,Onveer Wali,42,8,3,5,M
24710,24710,Noah Edwin,53,4,1,6,F
14778,14778,Ubika Srinivas,69,8,4,3,F
38312,38312,Vansha Aggarwal,63,5,1,5,M
31527,31527,Kabir Walla,63,1,1,1,M
21403,21403,Ishwar Gara,66,8,4,5,F
18921,18921,Tanay Chowdhury,40,1,1,2,M
26541,26541,Ansh Dass,34,6,4,5,M
402,402,Hemani Bhandari,41,3,4,1,F
7395,7395,Zashil Patil,69,1,2,4,M
23240,23240,Yachana Buch,35,6,4,2,F
28051,28051,Advaith Narula,18,2,1,4,M
15116,15116,Megha Manne,61,5,3,1,M
36481,36481,Chaitanya Ramakrishnan,57,5,1,5,F
39554,39554,Warda Sastry,45,5,4,5,M
5538,5538,Omya Ratti,23,2,1,2,M
21175,21175,Lohit Sanghvi,55,6,1,4,M
32873,32873,Dakshesh Reddy,31,6,1,2,F
9582,9582,Kai Sundaram,75,1,4,3,F
39883,39883,Jatin Pillai,59,2,2,4,F
15322,15322,Fiyaz Varughese,49,6,4,1,F
29416,29416,Libni D’Alia,59,6,2,1,F
2517,2517,Ekansh Bala,68,6,4,3,M
3682,3682,Yug Sidhu,44,8,4,3,F
2945,2945,Vedant Bali,56,3,2,3,M
14541,14541,Nandini Thaman,64,3,4,3,F
396,396,Oviya Sachdeva,41,2,3,3,F
17476,17476,Hredhaan Kannan,63,7,4,6,F
401,401,Chanchal Sachdev,18,6,1,2,F
36110,36110,Adya Khalsa,47,8,4,1,M
9549,9549,Yashawini Shah,18,4,2,5,M
2311,2311,Orinder Shetty,67,7,3,2,F
14337,14337,Banjeet Ranganathan,51,1,3,1,M
15554,15554,Aachal Atwal,60,7,2,4,M
3679,3679,Aadi Singhal,62,2,2,6,F
19094,19094,Urvi Nair,68,2,4,3,M
21073,21073,Quincy Krish,70,8,3,2,F
27366,27366,Ekapad Menon,35,1,4,3,M
30199,30199,Oviya Sha,21,7,2,4,M
11733,11733,Onkar Soman,25,6,1,4,M
2171,2171,Meera Narasimhan,61,1,3,4,M
36420,36420,Vasatika Dyal,46,8,3,3,M
33534,33534,Yachana Kalla,54,1,1,4,F
9618,9618,Rachana Kade,19,7,1,5,M
22946,22946,Vasatika Sekhon,41,4,4,1,M
34704,34704,Simon Sekhon,53,5,1,5,F
31647,31647,Vincent Varughese,54,4,4,6,F
20747,20747,Sai Hans,65,7,2,5,M
28478,28478,Sara Balay,38,3,2,5,M
34095,34095,Deepa Buch,20,8,1,3,M
14429,14429,Samuel Dani,43,6,1,3,M
28672,28672,Kamala Samra,40,6,1,6,F
26567,26567,Hiral Atwal,23,7,4,5,F
9322,9322,Faris Anand,28,3,3,4,M
36927,36927,Vrishti Deshpande,58,4,1,1,F
26513,26513,Ekansh Handa,55,2,4,5,M
915,915,Samuel Chaudhari,75,2,1,3,F
7112,7112,Priya Reddy,49,5,2,1,F
19070,19070,Janaki Murty,54,6,2,1,M
20402,20402,Pranit D’Alia,45,6,3,6,M
10782,10782,Ekapad Ben,34,1,4,3,M
39022,39022,Anusha Rana,27,2,4,4,F
18328,18328,Jagrati Dalal,51,1,1,1,M
24135,24135,Devansh Padmanabhan,28,1,3,4,M
10311,10311,Ethan Kurian,63,3,3,6,F
1268,1268,Vyanjana Chaudhary,35,6,1,6,F
1995,1995,Nikita Om,58,2,3,1,M
20550,20550,Ranbir Manne,62,6,2,6,M
13470,13470,Qadim Rau,69,3,3,5,F
13259,13259,Yahvi Khanna,49,8,3,5,M
24848,24848,Barkha Peri,55,7,3,3,M
33275,33275,Caleb Jaggi,52,1,1,1,F
37006,37006,David Chacko,41,4,3,4,M
32089,32089,Radhika Sahni,21,5,2,6,F
22144,22144,Radha Bhandari,26,1,2,5,F
31284,31284,Nachiket Arya,70,6,3,5,F
29751,29751,Aahana Rama,41,5,4,2,F
21432,21432,Chameli Dewan,67,1,2,4,F
13318,13318,Jack Bedi,70,5,1,1,M
18871,18871,Darsh Dass,56,7,1,2,F
38006,38006,Girindra Loyal,20,2,3,1,M
5539,5539,Robert Kale,65,6,3,6,M
36201,36201,Jasmit Venkatesh,71,1,3,4,M
20067,20067,Jagrati Reddy,39,4,2,1,F
26075,26075,Noah Kannan,42,5,3,6,F
26823,26823,Gautami Choudhury,43,2,1,6,M
23802,23802,Theodore Deo,35,2,3,4,F
9022,9022,Harini Mangat,23,1,3,1,F
7130,7130,Mason Sastry,23,1,3,2,M
19741,19741,Meera Ratta,38,1,4,3,M
15907,15907,Hema Joshi,33,2,4,4,M
34718,34718,Tamanna Bhagat,28,3,3,4,M
23752,23752,Henry Wagle,34,3,4,6,M
30665,30665,Thomas Varty,64,8,4,5,F
5536,5536,Faqid Kala,31,4,4,2,M
4342,4342,Praneel Yohannan,27,5,1,6,M
13566,13566,Harsh Lad,47,8,3,6,F
23700,23700,Anvi Baria,33,1,3,5,F
29052,29052,Sai Prabhu,23,3,2,2,F
9659,9659,Saumya Sheth,31,3,4,4,M
27567,27567,Dhriti Mutti,64,2,4,6,F
33887,33887,Zarna Rastogi,39,1,3,3,F
38279,38279,Reva Nadkarni,26,3,1,2,F
36647,36647,Maanas Sodhi,39,4,1,3,F
14827,14827,Warinder Bhavsar,39,3,3,1,F
1996,1996,Samaksh Mallick,49,4,2,4,M
38276,38276,Damyanti Solanki,42,3,3,3,M
3871,3871,Ronith Banik,34,1,3,2,F
18184,18184,Mugdha Pillay,41,4,3,3,M
24981,24981,Nitesh Luthra,69,1,2,4,M
33863,33863,Amaira Swamy,24,1,3,2,M
30623,30623,Azaan Kohli,47,3,3,3,M
27753,27753,Samesh Narula,27,7,3,4,M
17399,17399,Anthony Rai,55,8,4,2,M
15388,15388,Chaitaly Mangal,32,8,1,2,M
6567,6567,Vivaan Gandhi,57,1,4,6,F
19665,19665,Noah Bansal,37,3,1,6,M
4880,4880,Kevin Bhargava,55,7,1,1,M
9386,9386,Upasna Chawla,34,8,4,1,F
11424,11424,Saumya Doshi,24,5,2,6,M
35797,35797,Yoshita Nagi,37,2,3,1,M
3763,3763,Gaurangi Mani,40,3,4,2,M
29350,29350,Banjeet Mallick,21,1,2,1,M
38638,38638,Priya Thakur,50,3,1,1,M
33065,33065,Rudra Lata,71,5,3,1,F
28719,28719,Xavier Dhar,32,5,2,2,F
20476,20476,Ridhi Deshpande,59,8,4,5,F
1994,1994,Omaja Baria,44,8,1,6,F
21703,21703,Meghana Chawla,64,1,1,6,M
11720,11720,Theodore Kaur,20,7,3,3,M
36102,36102,Siddharth Kari,48,5,4,5,F
7340,7340,Sai Kar,65,2,1,4,F
31196,31196,Panini Kunda,63,2,2,6,F
7679,7679,Naveen Kala,23,4,1,1,M
38721,38721,Odika Kapoor,72,4,2,2,M
37433,37433,Ikshita Vasa,33,3,3,3,F
23979,23979,Aarini Narasimhan,72,7,1,1,M
9269,9269,Zayan Loke,51,3,3,4,M
31989,31989,Chatresh Chand,37,3,3,4,M
7409,7409,Leela Oak,22,2,3,2,F
18105,18105,David Zacharia,40,3,3,6,F
36301,36301,Onveer Gara,19,1,1,5,M
28644,28644,Chatura Bhatnagar,68,2,4,3,M
4341,4341,Ucchal Kumer,21,3,1,2,M
994,994,Abhiram Wason,64,3,3,2,M
13706,13706,Tristan Sekhon,48,6,2,1,M
20813,20813,Orinder Kumer,70,4,4,1,M
8022,8022,Rehaan Sachdeva,51,8,3,5,M
2942,2942,Vedant Srivastava,50,6,1,1,M
25048,25048,Zehaan Gupta,61,4,1,1,F
19643,19643,Bhavini Grewal,73,5,1,6,F
18492,18492,Advaith Bakshi,34,6,4,6,M
19943,19943,Tristan Chopra,33,1,1,2,M
34267,34267,Yatin Shere,48,7,1,5,M
31454,31454,Jyoti Kata,33,5,3,5,F
531,531,Nathan Saxena,40,5,4,3,F
6840,6840,Elijah Gole,63,1,1,6,F
12065,12065,Harish Garg,74,5,2,1,F
19938,19938,Charvi Mutti,56,5,4,5,F
19043,19043,Radhika Kohli,19,8,2,2,M
32835,32835,Yachana Saran,74,7,2,1,F
9046,9046,Dalbir Raju,53,3,2,5,M
34218,34218,Lavanya Goyal,49,5,1,2,F
8080,8080,Divya Choudhry,20,6,1,2,M
39502,39502,Hitesh Chada,39,3,1,1,F
29426,29426,Champak Kaul,44,3,2,2,M
34670,34670,Anya Sampath,69,5,4,1,F
917,917,Samarth Mani,18,8,1,5,M
20422,20422,Falan Chadha,27,3,2,5,F
2516,2516,Aarav Srinivasan,70,6,3,1,F
7277,7277,Chatresh Buch,67,8,2,6,M
805,805,Urvi Srinivas,75,8,2,6,M
29468,29468,Keya Narayanan,63,4,1,5,M
29685,29685,Pushti Chakrabarti,47,4,2,3,F
8939,8939,Upasna Jain,57,4,1,2,M
8246,8246,Chatresh Maharaj,22,1,3,1,M
3676,3676,Warhi Sehgal,72,6,2,3,F
31423,31423,Kevin Koshy,59,8,1,2,M
24635,24635,Dev Pau,36,8,4,5,M
18866,18866,Zehaan Bajaj,19,6,3,3,F
15703,15703,Jairaj Khatri,58,2,2,5,M
17949,17949,Gautami Mangal,75,6,1,6,F
23019,23019,Gagan Sankaran,66,1,2,5,M
13674,13674,Robert Johal,40,3,2,4,M
28487,28487,Matthew Doctor,20,5,2,6,M
25407,25407,Nachiket Mahajan,31,6,2,6,F
16355,16355,Ekani Vora,34,4,3,6,M
38063,38063,Brijesh Gopal,48,7,3,4,M
21318,21318,Reyansh Chada,61,1,2,5,M
29583,29583,Advaith Jhaveri,26,2,3,5,M
38622,38622,Jeremiah Padmanabhan,61,2,2,1,F
3874,3874,Dipta Sem,56,3,2,5,M
1693,1693,Chandresh Ganesan,37,4,3,2,F
1340,1340,Adya Pillai,46,3,3,3,M
29505,29505,Aachal Kohli,24,2,4,1,M
35063,35063,Bhavika Halder,57,6,4,6,F
25742,25742,Nathan Yadav,27,4,4,3,F
25636,25636,Diya Radhakrishnan,31,2,3,5,F
22422,22422,Suhani Borah,61,8,3,4,M
36014,36014,Rehaan Bora,75,3,2,6,F
12468,12468,Triveni Chopra,54,3,4,4,F
12153,12153,Zehaan Rout,47,5,2,1,F
26444,26444,Abdul Dube,30,7,2,4,M
27199,27199,Rachana Bal,65,5,1,4,F
37900,37900,Yasti Khalsa,37,8,3,1,M
20198,20198,Lavanya Khalsa,72,7,2,6,F
25944,25944,Gautam Kadakia,48,3,4,4,M
12178,12178,Vanya Sridhar,49,5,4,1,M
10786,10786,Pahal Dixit,48,6,3,4,M
39283,39283,Anvi Wason,73,8,4,2,F
12776,12776,Zansi Vora,41,7,4,3,F
22405,22405,Jacob Srinivas,37,2,1,3,F
38536,38536,Rachita Mandal,37,8,2,5,F
16882,16882,Kiaan Natarajan,23,7,1,2,M
20029,20029,Ekiya Kannan,72,6,4,3,M
9664,9664,Eesha Bajwa,71,3,2,1,M
28232,28232,Saanvi Gola,34,7,1,5,M
5246,5246,Eta Sheth,70,3,1,1,F
22663,22663,Diya Raghavan,51,1,3,5,F
19708,19708,Vaishnavi Dar,18,2,2,2,M
14656,14656,Krishna Sarma,64,4,3,3,M
10643,10643,Vedant Saxena,61,6,1,1,M
9455,9455,Azaan Ben,59,6,1,1,M
21696,21696,Chavvi Bhalla,29,8,3,6,F
3869,3869,Manthan Pandya,60,4,3,3,M
22819,22819,Nirja Kuruvilla,65,7,4,3,F
34529,34529,Mitali Chadha,74,3,4,1,M
9077,9077,Aryan Brar,68,7,1,5,M
32032,32032,Advik Sandal,62,2,4,1,M
17362,17362,Bishakha Munshi,40,5,3,2,M
37786,37786,Dalaja Korpal,46,5,1,1,M
15901,15901,Aahana Venkataraman,75,6,2,2,M
34790,34790,Anjali Buch,51,7,4,4,M
11907,11907,Kritika Khalsa,72,4,3,4,F
30783,30783,Nakul Ramanathan,30,2,3,3,M
13925,13925,Zilmil Kibe,42,1,1,2,M
9701,9701,Aarna Sidhu,40,7,2,2,M
920,920,Kabir Dani,60,7,1,3,M
4211,4211,Deepa Ravi,20,2,3,2,F
22625,22625,Hritik Mistry,20,8,3,6,M
32013,32013,Tarak Borra,19,3,4,1,F
26834,26834,Mohammed Panchal,55,8,1,2,F
159,159,Parth Ratta,32,3,1,5,F
20955,20955,Nidra Muni,27,3,1,4,F
7468,7468,Azaan Munshi,45,3,2,5,M
37148,37148,Sathvik Madan,38,7,4,3,F
35152,35152,Jonathan Pant,67,2,4,5,M
20101,20101,Triveni Bhargava,23,3,4,4,F
36213,36213,Gautam Mangat,74,8,2,1,M
919,919,Anirudh Kala,33,8,4,2,F
10838,10838,Rushil Chanda,30,5,1,5,M
35807,35807,Leena Ben,23,3,1,5,F
21918,21918,Chaitanya Behl,39,4,3,5,M
562,562,Samesh Deol,73,2,1,6,M
5248,5248,Suhani Thaker,40,6,2,4,F
23107,23107,Gaurang Sahni,33,2,2,3,F
10866,10866,Suhani Majumdar,58,4,2,4,F
4879,4879,Jonathan Om,36,4,4,4,F
21352,21352,Yagnesh Rastogi,27,4,1,3,M
33566,33566,Orinder Pal,69,8,3,6,F
16539,16539,Chatura Shan,52,4,1,4,F
8725,8725,Waida Sandhu,75,7,3,3,F
27242,27242,Victor Mammen,66,4,4,1,F
24565,24565,Pranit Memon,28,3,4,3,M
13933,13933,Manan Reddy,35,6,2,3,F
1266,1266,Amrita Patla,21,4,1,5,F
20652,20652,Abhimanyu Sule,37,3,3,1,F
21447,21447,Nitesh Bath,56,5,3,3,M
27681,27681,Rachit Nori,31,4,2,4,F
31929,31929,Nachiket Narain,69,5,1,6,M
22258,22258,Laksh Jaggi,75,2,2,5,M
7806,7806,Rajata Parmar,73,4,3,3,M
39234,39234,Ekani Badami,31,3,2,3,M
28335,28335,Vedika Dutt,73,5,4,5,F
15620,15620,Aarush Wason,27,5,1,5,M
25489,25489,Damyanti Soni,64,8,2,5,F
33466,33466,Nidhi Ramakrishnan,21,2,3,4,F
7839,7839,Warda Sama,75,6,1,3,M
18814,18814,Atharv Chahal,40,4,3,6,M
38417,38417,Gaurika Shetty,66,6,2,1,F
31995,31995,Tanveer Purohit,71,6,2,5,F
35799,35799,Jasmit Raman,68,6,2,5,M
13999,13999,Vedika Anne,61,8,2,5,F
13571,13571,Andrew Randhawa,41,1,3,1,M
1589,1589,Irya Oza,58,5,1,6,F
31748,31748,Rohan Sathe,54,7,1,6,M
3722,3722,Rachita Shankar,39,8,3,5,M
36725,36725,Chavvi Sami,40,5,4,2,F
29507,29507,Abhimanyu Srivastava,22,1,2,4,M
2622,2622,Zinal Gala,56,2,3,4,F
4498,4498,Tripti Bail,18,7,1,4,F
3258,3258,Jagrati Patil,67,5,3,6,F
7908,7908,Luke Dhingra,33,8,4,3,M
15183,15183,Hemangini Sant,58,5,3,4,M
10961,10961,Irya Goel,18,6,4,3,F
37724,37724,Manan Basak,33,6,3,4,M
32622,32622,Avni Mahajan,66,2,3,6,M
29700,29700,Chaitanya Dixit,32,6,4,5,F
29418,29418,Ayushman Padmanabhan,41,5,3,6,M
17921,17921,Ishaan Mitra,56,5,1,5,F
9021,9021,Adya Krishna,57,8,2,5,M
13092,13092,Rachita Keer,39,3,2,3,M
38675,38675,Avi Lanka,59,8,1,1,F
10981,10981,Jagdish Natt,41,2,2,6,M
12605,12605,Oni Sekhon,50,1,3,3,M
22485,22485,Rudra Saini,59,2,3,2,M
13284,13284,Charan Balan,27,6,2,1,M
302,302,Gaurav Majumdar,26,8,4,6,M
28154,28154,Hredhaan Karan,38,2,4,4,F
2025,2025,Rudra Boase,69,3,4,6,M
38449,38449,Anirudh Amble,54,5,1,3,F
16427,16427,Radhika Banik,55,7,4,5,M
2794,2794,Ayush Amble,27,8,3,3,M
8088,8088,Vanya De,21,6,3,5,F
9538,9538,Yashodhara Deshpande,28,7,3,6,F
37744,37744,Yamini Tailor,44,7,4,4,F
7314,7314,Radhika Sridhar,21,1,4,6,M
11264,11264,Chandresh Dyal,20,2,3,2,M
37197,37197,Chandani Shanker,58,8,4,3,M
29905,29905,Vihaan Handa,41,4,3,2,M
34020,34020,Jeevika Jayaraman,70,5,2,2,M
29398,29398,Jagvi Sethi,56,1,3,2,F
21907,21907,Kavya Gopal,45,2,2,2,F
16709,16709,Qarin Wadhwa,63,1,2,4,F
22798,22798,Daksh Seshadri,29,1,2,2,F
20065,20065,Oviya Om,35,6,4,6,F
28803,28803,Widisha Deshpande,43,6,1,2,F
3531,3531,Chandresh Savant,47,3,3,3,F
7018,7018,Timothy Batra,57,3,4,5,F
398,398,Alka Jain,75,1,1,1,F
23810,23810,Ria Mandal,58,5,4,1,F
22642,22642,Bhavya Comar,31,4,1,4,F
34489,34489,Matthew Deo,52,5,1,6,F
26260,26260,Xalak Bora,57,6,1,5,F
33791,33791,Timothy Lad,64,5,2,3,M
369,369,Jackson Borde,42,7,3,5,F
1044,1044,Bachittar Nair,52,1,4,2,F
10272,10272,Fiyaz Zacharia,50,6,1,6,F
39686,39686,Veda Radhakrishnan,75,1,3,1,F
33017,33017,Guneet De,28,1,2,6,F
3762,3762,Harinakshi Gole,38,6,1,5,F
33796,33796,Ishita Keer,49,7,4,5,M
8442,8442,Frederick Kannan,40,8,1,1,F
11207,11207,Yochana Raj,49,6,3,6,M
13849,13849,Anusha Aggarwal,46,3,4,5,F
23798,23798,Vedhika Ben,21,1,2,5,F
21607,21607,Ekanta Krishnamurthy,23,6,3,4,F
13538,13538,Yashoda Rout,29,5,2,6,M
35326,35326,Timothy Maharaj,44,8,2,2,F
31153,31153,Shivansh Comar,50,4,4,4,M
27299,27299,Henry Swaminathan,23,5,3,1,F
1271,1271,Anvi Raman,72,4,1,2,M
15034,15034,Shivansh Chahal,36,1,1,1,M
11877,11877,Sarthak Lad,34,5,2,4,M
25207,25207,Dakshesh More,43,7,2,4,F
4340,4340,Urishilla Natarajan,40,1,2,4,F
5537,5537,Ekansh Gaba,25,1,4,4,M
29387,29387,Kiaan Hayre,51,5,1,5,F
33884,33884,Priya Sachdeva,33,7,4,3,F
1925,1925,Anya Padmanabhan,41,8,2,1,M
23106,23106,Ishanvi Singhal,19,4,3,5,F
31007,31007,Hardik Shenoy,70,6,4,4,M
25097,25097,Hemang Ghose,56,4,4,2,F
20958,20958,Gaurav Subramanian,36,1,2,1,F
37951,37951,Sachi Korpal,49,4,3,4,M
1325,1325,Kevin Tiwari,42,1,2,4,M
27401,27401,Amol Saxena,63,5,3,5,M
301,301,Nandini Keer,27,6,4,3,M
12201,12201,Vamakshi Murty,31,7,1,6,F
4685,4685,Lakshmi Jain,49,8,4,3,M
35520,35520,Zansi Gaba,55,4,3,3,F
32160,32160,Ekiya Varughese,28,3,4,6,M
5263,5263,Harini Oza,57,4,4,4,F
5050,5050,Ayush Chana,23,8,1,2,F
15265,15265,Chanchal Agarwal,64,5,3,1,F
17891,17891,Yadavi Loyal,70,4,1,4,F
14763,14763,Gagan Aurora,31,8,3,2,M
11510,11510,Mason Sen,20,4,2,3,F
16510,16510,Advay Sehgal,57,3,2,5,M
31067,31067,Triya Sethi,27,3,1,6,F
21913,21913,Aadi Batra,36,7,3,4,F
2514,2514,Ridhi Johal,75,1,4,3,M
7497,7497,Luke Bhalla,62,7,3,2,F
38593,38593,Yauvani Saraf,58,2,3,5,M
24608,24608,Bina Khare,37,6,4,2,F
36454,36454,Bimala Wable,33,7,4,1,F
15307,15307,Krishna Varma,37,5,4,5,F
25163,25163,Osha Bhasin,40,7,4,6,M
32049,32049,Gopal Walia,54,4,3,3,M
995,995,Lucky Dey,27,8,4,1,M
20767,20767,Amara Varughese,44,3,4,5,M
21743,21743,Inaya Dyal,59,5,2,2,F
6298,6298,Kiaan Deshpande,27,1,1,1,F
4339,4339,Aadi Basu,39,5,1,2,M
37514,37514,Arjun Samra,54,8,2,3,M
36384,36384,Kabir Bala,61,4,2,6,F
5295,5295,David Suresh,40,5,4,6,M
35479,35479,Ikbal Bandi,58,4,2,4,M
3764,3764,Shivani Pathak,36,6,2,1,F
13686,13686,Daniel Mukhopadhyay,19,3,2,2,F
37752,37752,Nachiket Mane,48,2,1,2,M
9867,9867,Libni Tella,66,8,1,1,M
26318,26318,Utkarsh Agate,33,5,2,1,M
30003,30003,Kala Dalal,47,8,1,6,F
10716,10716,Chanchal Char,53,5,4,6,F
19873,19873,Chanakya Kunda,41,5,1,4,M
32120,32120,Jatin Keer,38,1,2,5,F
36604,36604,Radhika Rana,43,1,3,1,F
31936,31936,Prisha Kaul,48,7,1,4,M
399,399,Dayamai Behl,59,7,3,4,F
35548,35548,Anirudh Mahal,50,1,3,1,M
29381,29381,Vritti Rattan,29,6,1,5,M
3163,3163,Atharv Bath,67,4,4,1,M
7953,7953,Agastya Narayan,59,4,4,6,F
30032,30032,Hredhaan Lata,58,7,2,2,M
7586,7586,Amrita Radhakrishnan,26,6,2,2,F
37083,37083,Deepa Majumdar,55,6,3,2,M
33321,33321,Nathaniel Gala,47,5,1,6,M
25289,25289,Nicholas Chaudhuri,19,5,2,2,M
8332,8332,Hredhaan Shetty,46,5,4,5,M
21595,21595,Jagat Jani,63,3,2,1,M
34394,34394,Yuvraj Gala,32,3,1,5,M
10486,10486,Dalaja Raghavan,37,5,3,2,F
20569,20569,Tara Sane,31,3,4,1,M
29159,29159,Nihal Wason,33,4,2,6,M
15522,15522,Liam Bobal,27,8,3,5,F
26330,26330,Frederick Jaggi,64,5,3,4,M
19255,19255,Odika Pingle,35,3,2,4,F
19349,19349,Harrison Mitter,39,3,4,2,F
23255,23255,Naveen Aggarwal,32,2,2,6,M
26675,26675,Eiravati Ratta,50,7,2,4,F
18031,18031,Hemangini Jani,29,3,3,1,M
28161,28161,Harrison Agrawal,28,1,4,2,M
26521,26521,Baljiwan Reddy,24,2,2,3,M
35113,35113,Andrew Mahal,68,3,3,3,M
17853,17853,Hredhaan Kulkarni,34,7,1,6,F
19913,19913,Ganga Boase,33,7,1,4,M
26882,26882,Arjun Rajagopalan,73,5,3,3,M
28419,28419,Warinder Issac,51,2,2,5,M
30488,30488,Gaurang Sehgal,42,4,1,2,M
9630,9630,Kai Borra,60,8,4,3,F
26557,26557,Mugdha Bal,58,4,3,2,M
34673,34673,Gagan Dugar,20,6,3,5,F
16174,16174,Gaurang Prabhakar,72,5,2,1,F
5534,5534,Varenya Dhillon,23,3,4,1,M
3877,3877,Abha Vig,50,2,4,2,F
2797,2797,Yashvi Sant,33,6,2,5,M
28995,28995,Charvi Tailor,36,8,1,3,F
21764,21764,Agastya Ramesh,59,6,1,1,F
1264,1264,Yoshita Sahni,65,3,2,3,M
12693,12693,Dominic Raja,44,6,1,6,M
22149,22149,Yagnesh Bhargava,67,7,2,2,F
37503,37503,Balvan Bains,31,3,1,3,M
21590,21590,Bhavini Sarma,58,6,2,4,M
17445,17445,Abeer Deep,41,7,1,6,M
17959,17959,Ishwar Misra,20,3,3,6,F
27373,27373,Jason Vohra,25,3,1,3,M
11003,11003,Vivaan Gulati,21,7,4,4,F
17221,17221,Kai Verma,46,3,4,3,F
31688,31688,Ranveer Walla,73,6,2,3,F
28069,28069,Gagan Vohra,38,5,4,1,F
37477,37477,Isha Ram,34,3,4,6,M
20016,20016,Ucchal Nagar,36,1,3,5,F
16348,16348,Urishilla Bakshi,59,5,4,3,F
12798,12798,Falan Iyengar,39,5,4,2,M
3257,3257,Ladli Sastry,38,3,1,3,M
35278,35278,Ethan Dixit,34,4,2,5,M
14379,14379,Gaurika Palan,24,4,3,1,M
4483,4483,Samuel Seshadri,23,8,2,3,M
25375,25375,Prisha Varkey,75,1,4,3,M
17850,17850,Yachana Dada,54,2,4,3,M
39030,39030,Dakshesh Sachar,28,7,1,1,F
18581,18581,Kavya Kibe,31,1,1,4,F
32347,32347,Hemang Chana,70,8,2,3,F
36257,36257,Rudra Venkataraman,38,5,2,4,M
14206,14206,Krisha Purohit,53,1,2,6,M
34361,34361,Ayushman Buch,30,5,1,1,M
10634,10634,Abha Rege,50,3,4,1,M
15760,15760,Vrinda Bawa,44,3,1,5,M
38397,38397,Kavya Chada,45,5,4,3,M
22012,22012,Krish Kalla,22,8,3,1,F
34650,34650,Quincy Nath,42,8,3,3,F
