VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
691,31062,Anita Kibe,36,F,0
692,26055,Eesha Varty,16,T,0
693,27926,Benjamin Bath,70,T,0
694,27926,Vedika Vasa,50,M,0
695,33684,Devika Palan,58,F,0
696,6852,Sanaya Ahuja,10,M,0
697,12023,Aadhya Shere,49,T,0
698,11020,Anay Mohan,49,F,0
699,36265,Vasatika Ramesh,61,T,0
700,36265,Balhaar Iyengar,54,F,0
701,13223,Faris Khanna,43,M,0
702,13223,Tanvi Majumdar,59,M,0
703,37464,Chandani Sodhi,37,F,0
704,37464,Widisha Dasgupta,33,M,0
705,12563,Hema Parikh,76,M,0
706,12563,Ekalinga Kannan,71,T,0
707,19609,Vrinda Pingle,53,M,0
708,37963,Aayush Saran,63,T,0
709,37963,Hitesh Chandra,36,T,0
710,25424,Fiyaz Saxena,69,T,0
711,24806,Jagdish Bera,15,T,0
712,24806,Isaac Gala,34,M,0
713,18175,Ekaraj Sagar,66,F,0
714,18175,Ekapad Bahri,78,M,0
715,9438,Kashish Brar,60,F,0
716,25434,Rachita Yohannan,34,M,0
717,31946,Tanmayi Bal,66,M,0
718,31946,Anya Pathak,57,T,0
719,6832,Forum Dube,45,F,0
720,6832,Odika Basu,35,F,0
721,31295,Eshana Atwal,9,T,0
722,31295,Vivaan Arora,34,T,0
723,10652,Rishi Wadhwa,60,F,0
724,10652,Falguni Sarma,80,M,0
725,36541,Adya Vasa,36,M,0
726,36541,Abhimanyu Jhaveri,70,M,0
727,14899,Michael Setty,12,M,0
728,14899,George Seth,55,F,0
729,32128,Baljiwan Sampath,65,T,0
730,32128,Oni Dyal,21,T,0
731,530,Ekantika Gupta,33,F,0
732,530,Ekta Chokshi,14,T,0
733,9724,Ayush Sethi,50,F,0
734,19239,Nirja Deo,34,F,0
735,11526,Priya Narasimhan,48,M,0
736,11526,Jackson Lad,53,T,0
737,12107,Vyanjana Thaman,35,M,0
738,1390,Isaiah Wali,50,T,0
739,1390,Champak Bhargava,39,M,0
740,13001,Tristan Bajwa,29,M,0
741,13001,Anika Tara,18,T,0
742,2668,Ryan Mukhopadhyay,13,M,0
743,15695,Charles Sane,64,F,0
744,15695,Sathvik Natarajan,25,T,0
745,718,Qasim Bhatti,74,M,0
746,13232,Guneet Deep,59,M,0
747,13232,Charles Nagy,14,T,0
748,27830,Anirudh Sani,14,T,0
749,7251,Rohan Lad,17,T,0
750,7251,Ishaan Pall,77,T,0
751,5994,Gayathri Mitra,32,T,0
752,16302,Laksh Barman,54,T,0
753,16603,Aayush Panchal,12,F,0
754,16603,Chakradev Chad,53,M,0
755,25035,Chakradev Bhalla,79,M,0
756,33219,Mohammed Natarajan,11,F,0
757,10013,Shravya Karnik,38,F,0
758,10013,Qasim Purohit,26,F,0
759,25878,Umang Shenoy,51,M,0
760,806,Gaurika Sharaf,80,M,0
761,1590,Neha Comar,19,F,0
762,12746,Chaitaly Kothari,75,F,0
763,29964,Indali Pillai,17,T,0
764,34376,Ati Chada,63,M,0
765,34376,Ria More,40,M,0
766,17200,Frado Oommen,7,F,0
767,17200,Champak Mitra,78,T,0
768,6440,Advika Luthra,73,T,0
769,6440,Hardik Srinivas,65,F,0
770,33785,Xalak Rau,59,T,0
771,33785,Warhi Bali,72,M,0
772,39475,Indrajit Barad,29,F,0
773,9740,Urmi Wali,42,M,0
774,9740,Nidra Tella,32,M,0
775,13923,Omkaar Prasad,5,F,0
776,8631,Vedika Sem,67,M,0
777,8631,Warjas Trivedi,51,F,0
778,13653,Aadi Patla,63,M,0
779,19454,Eshana Sidhu,22,F,0
780,19454,Wriddhish Murthy,41,F,0
781,1263,Luke Nadkarni,44,M,0
782,12228,Veda Tripathi,39,T,0
783,2781,Nisha Ramachandran,23,F,0
784,31997,Anya Gola,25,M,0
785,31997,Varsha Upadhyay,76,F,0
786,31221,Jatin Yogi,68,T,0
787,31221,Yuvraj Chand,41,T,0
788,23779,Tanay Shenoy,44,M,0
789,23779,Faraj Rau,41,T,0
790,3487,Ekapad Rau,58,F,0
791,8542,Viraj Swaminathan,10,F,0
792,5249,Nidhi Varughese,60,M,0
793,8501,Manthan Mallick,64,M,0
794,3680,Mitesh Dey,30,T,0
795,895,Gaurav Dutta,71,M,0
796,895,Sarthak Prabhakar,65,M,0
797,29777,Ekaraj Parekh,74,M,0
798,24240,Krisha Lall,52,F,0
799,24240,Yashvi Upadhyay,60,F,0
800,15252,Oliver Soni,71,F,0
801,21936,Vanya Chand,73,T,0
802,21936,Chatura Raval,28,T,0
803,27264,Adweta Sarkar,7,T,0
804,26012,Wyatt Dube,40,T,0
805,32003,Chanchal Wadhwa,71,T,0
806,32003,Jacob Prabhu,72,M,0
807,14560,Jacob Sarma,72,T,0
808,14560,Oni Chaudhary,73,M,0
809,30757,Mitesh Sarraf,20,F,0
810,31319,Qushi Kale,77,F,0
811,31319,Upadhriti Morar,70,M,0
812,551,Wakeeta Dey,13,F,0
813,2169,Ati Borde,66,F,0
814,2169,Laban Ramakrishnan,78,T,0
815,18779,Darsh Brar,33,F,0
816,18779,Isaac Gopal,27,F,0
817,7301,Daniel Sehgal,12,F,0
818,7301,Warinder Khanna,44,T,0
819,14491,Yashica Virk,79,M,0
820,14491,Isaac Batra,42,M,0
821,27931,Darsh Chaudhuri,11,T,0
822,26801,Nathaniel Balay,8,M,0
823,19976,Warhi Balay,21,F,0
824,19976,Faqid Basu,30,M,0
825,18798,Thomas Bora,71,T,0
826,29177,Chaitaly Mane,65,M,0
827,1812,Amruta Hayer,29,M,0
828,1812,Vanya Kaur,57,M,0
829,12511,Bhanumati Ramaswamy,41,T,0
830,28849,Harini Lad,30,F,0
831,28849,Neelima Dhawan,42,T,0
832,32346,Zashil Ramaswamy,43,F,0
833,15708,Rohan Yadav,76,M,0
834,11122,Parth Suri,60,T,0
835,11122,Omisha Chauhan,56,T,0
836,30313,Brinda Bhakta,67,M,0
837,30313,Saksham Kaur,43,M,0
838,22906,Bishakha Kumar,56,T,0
839,8509,Samesh Mahajan,77,T,0
840,37665,Maanav Atwal,75,M,0
841,37665,Wazir Yogi,68,T,0
842,12764,Megha Balay,68,F,0
843,12764,Indali Dalal,79,F,0
844,8329,Adweta Wable,48,F,0
845,8329,Jeremiah Gokhale,27,T,0
846,1993,Reyansh Rana,14,M,0
847,1993,Raghav Lad,78,F,0
848,4943,Jalsa Bail,37,F,0
849,9800,Ranveer Sem,63,T,0
850,9800,Yatin Pandey,21,T,0
851,8770,Qabil Verma,20,F,0
852,8770,Owen Muni,51,M,0
853,9020,Eshana Setty,53,M,0
854,9940,Qadim Chahal,64,T,0
855,7517,Bhavna Nair,44,M,0
856,7517,Adya Chowdhury,34,T,0
857,21405,Balhaar Kakar,52,F,0
858,21405,Benjamin Khare,64,M,0
859,6871,Laban Bala,68,T,0
860,6871,Logan Vohra,51,T,0
861,29907,Pooja Sarraf,58,M,0
862,29907,Chaitaly Chawla,6,T,0
863,11055,Chandresh Gala,60,M,0
864,11055,Damini Khanna,8,F,0
865,12769,Madhavi Deo,12,T,0
866,6316,Udant Bhalla,52,T,0
867,6316,Aadhya Sha,16,T,0
868,34109,Victor Mukhopadhyay,7,M,0
869,34109,Nidra Mandal,55,F,0
870,22135,Ranveer Lalla,5,M,0
871,22135,Maanas Datta,13,T,0
872,29650,Nathaniel Nigam,76,M,0
873,29650,Vedika Shere,32,F,0
874,13591,Orinder Desai,77,F,0
875,4212,Abha Sen,6,M,0
876,4212,Bhavini Balakrishnan,22,M,0
877,12146,Nimrat Yadav,35,M,0
878,12146,Manan Bal,17,F,0
879,32618,Balhaar Bera,26,M,0
880,32950,Kashish Varma,68,F,0
881,32950,Liam Dugar,36,F,0
882,25200,Hamsini Goel,16,T,0
883,25200,Yadavi Vasa,31,F,0
884,8447,Champak Mahajan,38,M,0
885,39305,Ekantika Hegde,10,T,0
886,39305,Omya Anand,32,T,0
887,3678,Charles Koshy,59,T,0
888,3678,Turvi Srinivasan,67,F,0
889,22527,Garima Chad,54,T,0
890,39834,Abdul Mohan,50,F,0
891,6645,Ekalinga Karnik,27,M,0
892,6645,Bina Banik,10,M,0
893,7237,Qabil Dhillon,57,M,0
894,32534,Ekapad Sane,16,M,0
895,35803,Raghav Rastogi,60,M,0
896,7880,Jeevika Bumb,42,T,0
897,7880,Nidra Pingle,30,T,0
898,2027,Warhi Chahal,32,F,0
899,20728,Ayushman Mani,32,M,0
900,655,Chavvi Chhabra,10,F,0
901,655,Shivani Sandal,71,F,0
902,1267,Vasudha Kibe,30,T,0
903,10833,Yatin Ganesan,46,T,0
904,11032,Robert Garde,70,T,0
905,11032,Urmi Raja,44,T,0
906,993,Umang Mohan,62,T,0
907,20941,Meghana Gokhale,51,F,0
908,20941,Rachana Hari,29,T,0
909,9516,Kai Mital,77,M,0
910,11627,Pahal Sharma,35,F,0
911,36410,Pratyush Shukla,60,F,0
912,36602,Yashodhara Khosla,68,T,0
913,36602,Deepa Saraf,35,M,0
914,31967,Varsha Menon,23,F,0
915,31967,Udyati Mane,5,T,0
916,21731,Chatura Patla,41,F,0
917,21731,Anusha Aurora,32,T,0
918,18676,Falak Kamdar,13,M,0
919,2026,Meghana Gupta,77,M,0
920,2026,David Saini,73,F,0
921,30937,Widisha Deo,48,F,0
922,18276,Gagan Ramanathan,64,M,0
923,9301,Aayush Nadkarni,74,M,0
924,9301,Pavani Subramanian,18,F,0
925,14732,Fitan Mannan,77,M,0
926,14732,Pahal Rai,62,M,0
927,34328,Harini Krishna,22,F,0
928,34328,Janaki Oza,15,F,0
929,36069,Suhani Sharma,47,F,0
930,36069,Neha Kapoor,63,F,0
931,24042,Peter Saini,69,M,0
932,25731,Wishi Dayal,54,F,0
933,25731,Hema Murty,27,F,0
934,26907,Vyanjana Manda,10,F,0
935,26907,Aadi Shroff,20,M,0
936,11463,Ethan Varma,28,M,0
937,4482,Anvi Nath,49,F,0
938,27243,Sarthak Pandit,59,T,0
939,21336,Hiral Dutta,76,F,0
940,21336,Unni Bala,6,T,0
941,38294,Odika Talwar,21,T,0
942,38294,Krishna Goyal,55,T,0
943,19805,Oscar Shere,20,T,0
944,19805,Fiyaz Nadkarni,37,M,0
945,33553,Dhruv Pal,32,T,0
946,16685,Eta Bumb,67,T,0
947,16685,Watika Thakkar,13,F,0
948,17123,Darika Puri,28,M,0
949,17123,Harrison Divan,52,F,0
950,6252,Sudiksha Pingle,70,F,0
951,6252,Bhavika Khatri,58,F,0
952,23339,Aarush Borde,22,M,0
953,23339,Jasmit Bal,74,M,0
954,37448,David Karan,36,M,0
955,4214,Vamakshi Sibal,39,F,0
956,30523,Sai Krishnamurthy,7,T,0
957,39567,Rachita Hayer,5,M,0
958,39567,Ekavir Gulati,80,T,0
959,23411,Mason Sachdev,31,T,0
960,34859,Teerth Chaudhuri,49,T,0
961,34859,Pooja Karan,55,M,0
962,9062,Theodore Nagarajan,13,T,0
963,24710,Bhanumati Zacharia,66,T,0
964,24710,Jyoti Hayre,34,M,0
965,14778,Balhaar Lad,36,F,0
966,38312,Ranbir Ramakrishnan,37,T,0
967,31527,David Bera,44,T,0
968,21403,Om Naidu,23,F,0
969,21403,Sanya Lalla,11,F,0
970,18921,Peter Pingle,54,M,0
971,18921,Ijaya Badal,68,T,0
972,26541,Ekanta Bedi,41,T,0
973,402,Rajeshri Bhatt,34,F,0
974,7395,Unni Bath,12,F,0
975,23240,Ekbal Kumar,20,F,0
976,28051,Sudiksha Bahri,66,T,0
977,15116,Imaran Magar,68,T,0
978,36481,Chandresh Karpe,40,M,0
979,36481,Triveni Magar,79,M,0
980,39554,Lavanya Virk,15,F,0
981,39554,Bhavya Prasad,30,T,0
982,5538,Lajita Yogi,68,M,0
983,5538,Nitara Sood,24,F,0
984,21175,Nilima Korpal,16,M,0
985,32873,Kai Sarkar,34,M,0
986,9582,Damyanti Guha,13,F,0
987,9582,Oscar Dar,12,F,0
988,39883,Hemani Dutta,27,F,0
989,15322,Omaja Misra,46,T,0
990,29416,Nicholas Chauhan,26,F,0
991,2517,Ishwar Modi,39,T,0
992,3682,Chakrika Kannan,40,T,0
993,2945,Ekiya Balan,22,F,0
994,2945,Eta Bose,35,M,0
995,14541,Anya Loyal,69,F,0
996,14541,Kamala Ramakrishnan,74,F,0
997,396,Jatin Palan,23,M,0
998,17476,Baghyawati Bhardwaj,48,M,0
999,17476,Yauvani Varty,41,T,0
1000,401,Theodore Parmer,33,F,0
1001,36110,Abha Jayaraman,51,F,0
1002,36110,Pranav Narayanan,6,M,0
1003,9549,Devika Cheema,29,T,0
1004,2311,Aishani Pandya,19,F,0
1005,14337,Alka Shukla,79,M,0
1006,15554,Reva Bahl,25,F,0
1007,15554,Rachana Khurana,34,F,0
1008,3679,Manthan Thaker,66,M,0
1009,3679,Harini Seth,44,T,0
1010,19094,Isaac Talwar,55,M,0
1011,21073,Patrick Vyas,71,T,0
1012,21073,Udarsh Nair,41,T,0
1013,27366,Riya Rana,64,F,0
1014,27366,Harish Yadav,70,F,0
1015,30199,Aarush Barad,53,F,0
1016,30199,Tanmayi Din,34,M,0
1017,11733,Vaishnavi Tak,16,M,0
1018,11733,Sanaya Chana,63,M,0
1019,2171,Neelima Lata,16,T,0
1020,2171,Sai Datta,19,F,0
1021,36420,Faris Dara,79,T,0
1022,36420,Rachit Chopra,47,T,0
1023,33534,Rayaan Manda,49,M,0
1024,9618,Lila Bhagat,73,F,0
1025,22946,Mason Lall,48,M,0
1026,34704,Indrajit Baria,8,T,0
1027,31647,Chaman Kaul,67,T,0
1028,20747,Thomas Ganguly,54,M,0
1029,28478,Tanish Nazareth,60,T,0
1030,34095,Harita Tara,9,T,0
1031,34095,Lajita Seshadri,17,T,0
1032,14429,Yachana Balasubramanian,60,F,0
1033,14429,Nihal Bhargava,45,T,0
1034,28672,Gagan Ramakrishnan,24,T,0
1035,28672,Indali Sarin,66,T,0
1036,26567,Orinder Nanda,19,T,0
1037,9322,Ayaan Behl,30,T,0
1038,9322,Joshua Bhat,66,T,0
1039,36927,Robert Sengupta,80,F,0
1040,26513,Arunima Rau,69,T,0
1041,915,Amol Gole,42,F,0
1042,7112,Neelima Ben,53,F,0
1043,19070,Reva Memon,45,T,0
1044,20402,Matthew Narang,66,T,0
1045,10782,Janani Bhargava,66,M,0
1046,10782,Vansha Bava,64,F,0
1047,39022,Amol Gera,16,T,0
1048,18328,Jalsa Bhakta,41,F,0
1049,18328,Girindra Hora,61,T,0
1050,24135,Darika Aurora,73,M,0
1051,10311,Bishakha Ray,29,T,0
1052,1268,Ojasvi Mitter,9,T,0
1053,1268,Jacob Badal,18,F,0
1054,1995,Henry Madan,72,F,0
1055,1995,Aashi Gola,25,M,0
1056,20550,Darika Sha,67,T,0
1057,13470,Girik Mukherjee,59,T,0
1058,13259,Yoshita Pillai,73,T,0
1059,13259,Arya Dhillon,28,T,0
1060,24848,Ayush Bail,53,M,0
1061,33275,Qadim Sehgal,38,M,0
1062,37006,Gaurangi Karpe,52,F,0
1063,32089,Aahana Johal,66,M,0
1064,32089,Aadi Kuruvilla,38,F,0
1065,22144,Widisha Seth,62,F,0
1066,31284,Nilima Saha,50,M,0
1067,31284,Ryan Bir,50,M,0
1068,29751,Raksha Prasad,34,M,0
1069,21432,Owen Nagarajan,79,F,0
1070,21432,Veer Nayar,53,F,0
1071,13318,Ojas Puri,42,F,0
1072,13318,Xiti Goswami,9,F,0
1073,18871,Bhavini Bakshi,40,T,0
1074,18871,Wazir Chopra,33,F,0
1075,38006,Shivansh Cherian,53,T,0
1076,38006,Anya Samra,39,F,0
1077,5539,Praneel Pai,42,F,0
1078,5539,Kamya Bava,6,F,0
1079,36201,Rachita Tata,19,F,0
1080,36201,Aradhana Om,38,M,0
1081,20067,Akshay Shere,79,T,0
1082,26075,Forum Lad,37,M,0
1083,26823,Kiaan Pradhan,37,T,0
1084,23802,Girindra Bassi,39,M,0
1085,9022,Banjeet Saraf,44,T,0
1086,9022,Onveer Kala,51,M,0
1087,7130,Bhavani Babu,16,F,0
1088,19741,Vasatika Gola,80,M,0
1089,19741,Shaurya Gade,10,M,0
1090,15907,Gavin Chokshi,74,F,0
1091,15907,Abdul Gera,14,M,0
1092,34718,Vasatika Dora,40,F,0
1093,23752,Girindra Das,60,T,0
1094,30665,Advaith Prakash,43,M,0
1095,30665,Bachittar Savant,37,F,0
1096,5536,Eesha Mani,41,F,0
1097,5536,Upasna Sarna,39,T,0
1098,4342,Maanav Kuruvilla,7,M,0
1099,4342,Anamika Kata,11,M,0
1100,13566,Leena Agrawal,60,M,0
1101,13566,Zaid Shetty,25,T,0
1102,23700,Samaksh Mangat,77,M,0
1103,23700,Leela Mahal,36,M,0
1104,29052,Gautam Rout,32,M,0
1105,9659,Ishita Kalla,60,F,0
1106,9659,Vasana Varghese,66,T,0
1107,27567,Ekalinga Kapadia,16,M,0
1108,27567,Ayush Char,78,T,0
1109,33887,Janaki Sarma,66,M,0
1110,33887,Tanish Bhalla,12,T,0
1111,38279,Hemang Ben,8,F,0
1112,38279,Bakhshi Toor,63,M,0
1113,36647,Peter Amble,19,M,0
1114,14827,Shravya Subramanian,48,F,0
1115,1996,Zansi Krish,38,F,0
1116,38276,Vivaan Thakur,16,F,0
1117,38276,Urishilla Mishra,56,T,0
1118,3871,Indali Bose,11,T,0
1119,18184,Rayaan Raja,49,T,0
1120,24981,Nidra Ben,72,T,0
1121,33863,Qabil Wali,59,T,0
1122,33863,Raghav Bera,35,T,0
1123,30623,Jasmit Parmer,63,F,0
1124,27753,Utkarsh Pillay,41,F,0
1125,17399,Omkaar Tata,67,M,0
1126,17399,Suhani Ratta,61,M,0
1127,15388,Bhavna Mahal,61,T,0
1128,6567,Bakhshi Dave,77,T,0
1129,19665,Amaira Patla,48,M,0
1130,4880,Ojas Mittal,13,T,0
1131,4880,Faraj Hayre,29,M,0
1132,9386,Manthan Patel,52,T,0
1133,9386,Max Balasubramanian,6,F,0
1134,11424,Damyanti More,5,F,0
1135,35797,Jasmit Gopal,73,T,0
1136,3763,Ryan Suresh,60,M,0
1137,3763,Yashawini Krishnamurthy,51,T,0
1138,29350,Ansh Bhattacharyya,6,M,0
1139,38638,Sai Swamy,16,M,0
1140,38638,Parth Prabhakar,77,F,0
1141,33065,Ikshita Deshmukh,62,T,0
1142,28719,Omaja Rau,21,M,0
1143,28719,Warjas Dhar,27,F,0
1144,20476,Bhavna Sidhu,6,T,0
1145,1994,Ekalinga Deep,6,M,0
1146,1994,Chaitanya Sama,34,M,0
1147,21703,Jagrati Gaba,19,T,0
1148,11720,Advika Chadha,37,F,0
1149,11720,Baljiwan Puri,64,T,0
1150,36102,Pavani Murty,34,M,0
1151,7340,Udant Vohra,69,T,0
1152,31196,Henry Varty,73,F,0
1153,31196,Ayush Khalsa,34,F,0
1154,7679,Anmol Kala,75,T,0
1155,7679,Veda Thakur,37,F,0
1156,38721,Banjeet Seshadri,73,T,0
1157,37433,Henry Wadhwa,60,T,0
1158,37433,Riya Roy,21,M,0
1159,23979,Lavanya Chaudry,23,F,0
1160,9269,Bhavna Dixit,24,F,0
1161,9269,Aadi Edwin,79,T,0
1162,31989,Aryan Garg,7,M,0
1163,7409,Janani Shetty,16,F,0
1164,18105,Vansha Hayer,71,T,0
1165,36301,Anjali Joshi,69,M,0
1166,28644,Abha Chandra,34,F,0
1167,28644,Dev Gola,61,M,0
1168,4341,Daksha Karpe,45,F,0
1169,4341,Rachita Sachdev,76,T,0
1170,994,Faqid Khatri,26,F,0
1171,994,Qabil Minhas,6,M,0
1172,13706,Laban Mishra,55,T,0
1173,13706,Amaira Puri,12,M,0
1174,20813,Vamakshi Thaker,20,F,0
1175,20813,Upadhriti Prabhakar,53,T,0
1176,8022,Robert Goswami,52,T,0
1177,2942,Vasudha Vasa,35,F,0
1178,25048,Upma Palan,8,T,0
1179,19643,Advik Shan,70,M,0
1180,18492,Turvi Memon,69,T,0
1181,18492,Oni Lanka,42,M,0
1182,19943,Pahal Ray,6,M,0
1183,34267,Jack Srinivasan,17,M,0
1184,34267,Kamala Pathak,34,T,0
1185,31454,Viraj Kohli,63,T,0
1186,531,Fiyaz Sangha,13,F,0
1187,6840,Jeevika Bala,75,T,0
1188,12065,Dipta Deep,15,M,0
1189,19938,Vansha Gopal,54,T,0
1190,19938,Vedhika Misra,18,M,0
1191,19043,Gayathri Sarin,74,M,0
1192,19043,Maanav De,71,F,0
1193,32835,Eshana Mangat,14,M,0
1194,9046,Upasna Purohit,26,M,0
1195,34218,Jeremiah Chad,14,F,0
1196,8080,Chandani Hora,45,F,0
1197,8080,Jagvi Dani,26,T,0
1198,39502,Tejas Banik,42,M,0
1199,29426,Onveer Deol,7,F,0
1200,34670,Pushti Sandal,43,M,0
1201,34670,Leena Pau,12,M,0
1202,917,Bhavna Gaba,18,T,0
1203,20422,Neel Nadig,30,F,0
1204,20422,Henry Das,77,F,0
1205,2516,Samesh Misra,5,M,0
1206,2516,Jeevika Chandran,78,M,0
1207,7277,Udarsh Tandon,11,M,0
1208,805,Baljiwan Shere,78,F,0
1209,29468,Ridhi Agrawal,30,F,0
1210,29685,Aadi Sankaran,23,T,0
1211,8939,Mitesh Dayal,71,T,0
1212,8246,Brinda Mani,59,T,0
1213,8246,Harish Nadig,55,F,0
1214,3676,Saksham Deshpande,23,T,0
1215,3676,Caleb Mukherjee,32,F,0
1216,31423,Yauvani Sami,15,F,0
1217,24635,Tarak Balakrishnan,33,M,0
1218,18866,Laksh Kapadia,48,F,0
1219,18866,Kavya Randhawa,28,M,0
1220,15703,Simon Thakkar,47,F,0
1221,15703,Bimala Sidhu,53,M,0
1222,17949,Rachana Roy,75,T,0
1223,17949,Vivaan Natt,5,M,0
1224,23019,Urvi Upadhyay,79,T,0
1225,13674,Divya Kothari,10,T,0
1226,13674,Eshana Chaudry,57,M,0
1227,28487,Advika Iyengar,65,M,0
1228,25407,Sanya Lala,74,M,0
1229,25407,Devika Narasimhan,24,T,0
1230,16355,Nihal Om,73,T,0
1231,38063,Warda Palla,78,F,0
1232,21318,Raksha Ranganathan,43,F,0
1233,29583,Sai Purohit,55,F,0
1234,29583,Krishna Iyer,41,T,0
1235,38622,Isaac Rajagopal,65,M,0
1236,38622,Diya Kalita,40,M,0
1237,3874,Omkaar Prabhakar,31,F,0
1238,3874,Manya Soni,40,M,0
1239,1693,Jagdish Boase,32,T,0
1240,1693,Isaac Pillay,65,F,0
1241,1340,Abhimanyu Andra,28,T,0
1242,1340,Bhanumati Dhar,39,F,0
1243,29505,Veda Pradhan,10,F,0
1244,29505,Warjas Gill,54,F,0
1245,35063,Ayush Krish,29,F,0
1246,35063,Rishi Lala,48,F,0
1247,25742,Panini Choudhury,27,F,0
1248,25636,Xavier Hans,79,T,0
1249,25636,Leena Bhalla,12,T,0
1250,22422,Ishwar Sama,22,T,0
1251,22422,Jyoti Pal,73,M,0
1252,36014,Tamanna Mistry,13,F,0
1253,12468,Janani Garde,58,T,0
1254,12468,Robert Sharma,52,F,0
1255,12153,Nimrat Jha,58,F,0
1256,26444,Chaitaly Dubey,49,F,0
1257,26444,Zashil Bhasin,27,T,0
1258,27199,Thomas Desai,66,T,0
1259,37900,Advika Chakraborty,50,T,0
1260,37900,Dominic Hegde,76,F,0
1261,20198,Utkarsh Om,6,M,0
1262,25944,Azaan Hayer,77,M,0
1263,25944,Om Mukherjee,6,T,0
1264,12178,Eshana Datta,55,T,0
1265,12178,Max Modi,37,F,0
1266,10786,Yamini Gara,7,F,0
1267,39283,Ekbal Balan,69,T,0
1268,39283,Zilmil Bajaj,58,F,0
1269,12776,Shravya Nair,38,M,0
1270,22405,Abhiram Pillai,33,F,0
1271,38536,Anay Natarajan,5,F,0
1272,38536,Qadim Vyas,49,F,0
1273,16882,Gagan Prabhu,11,T,0
1274,20029,Gabriel Pal,65,T,0
1275,9664,Nirja Murty,53,F,0
1276,9664,Harini Boase,36,M,0
1277,28232,Brinda Dass,65,F,0
1278,5246,Fitan Ramakrishnan,9,F,0
1279,22663,Neha Sankaran,64,F,0
1280,19708,Elijah Dhaliwal,62,M,0
1281,19708,Niharika Halder,12,M,0
1282,14656,Kamala Bhat,10,F,0
1283,10643,Rishi Boase,75,F,0
1284,10643,Divya Nayak,40,F,0
1285,9455,Warjas Varkey,56,T,0
1286,21696,Yatan Chana,74,M,0
1287,3869,Champak Sen,58,T,0
1288,22819,Indira Chaudhari,30,F,0
1289,22819,Bakhshi Hans,10,T,0
1290,34529,Yasti Bail,44,M,0
1291,9077,Tanmayi Rau,63,M,0
1292,9077,Pahal Bava,31,F,0
1293,32032,Faraj Bail,80,F,0
1294,32032,Reva Gala,55,F,0
1295,17362,Om Thakur,48,M,0
1296,17362,Edhitha Dora,42,T,0
1297,37786,Aashi Sundaram,56,F,0
1298,37786,Unni Barman,36,T,0
1299,15901,Jacob Acharya,78,T,0
1300,15901,Janya Varkey,7,T,0
1301,34790,Aahana Bains,47,T,0
1302,11907,Kashvi Kara,31,T,0
1303,30783,Varenya Lala,37,T,0
1304,13925,Amara Wali,39,F,0
1305,13925,Lakshmi Dewan,67,T,0
1306,9701,Arya Borah,66,F,0
1307,920,Eesha Choudhry,36,T,0
1308,920,Bina Sodhi,52,T,0
1309,4211,Ati Shere,14,M,0
1310,4211,Rachita Wable,35,M,0
1311,22625,Faras Deep,58,M,0
1312,32013,Devika Lata,69,M,0
1313,26834,Eshana Goswami,17,F,0
1314,159,Sachi Agrawal,38,M,0
1315,159,Prisha Manne,52,F,0
1316,20955,Charan Gole,25,T,0
1317,7468,Vincent Devi,80,F,0
1318,37148,Ekantika Rana,56,F,0
1319,35152,Arjun Mallick,57,M,0
1320,20101,Qadim Chopra,21,F,0
1321,36213,Vaishnavi Minhas,25,T,0
1322,919,Nidra Nath,44,M,0
1323,10838,Anusha Chand,49,F,0
1324,10838,Veer Sant,22,T,0
1325,35807,Agastya Garde,74,T,0
1326,21918,Ekbal Pandya,24,F,0
1327,562,Ishwar Kaur,51,F,0
1328,562,Adya Dora,18,M,0
1329,5248,Laban Chand,57,M,0
1330,23107,Vasudha Manda,31,M,0
1331,23107,Gayathri Swaminathan,18,F,0
1332,10866,Aashi Kibe,61,M,0
1333,10866,Rajata Mammen,11,F,0
1334,4879,Wriddhish Shere,46,M,0
1335,21352,Jagvi Sawhney,73,F,0
1336,33566,Wahab Borra,16,T,0
1337,16539,Riya Ramachandran,31,F,0
1338,8725,Nathaniel Merchant,70,M,0
1339,8725,Faras Ramachandran,32,F,0
1340,27242,Jason Konda,28,F,0
1341,24565,Advay Lata,22,T,0
1342,24565,Anvi Sharaf,58,T,0
1343,13933,Zaitra Bobal,20,F,0
1344,1266,Rohan Batta,41,T,0
1345,20652,Osha Hora,28,T,0
1346,21447,Diya Jayaraman,66,F,0
1347,27681,Logan D’Alia,7,F,0
1348,31929,Pallavi Din,76,T,0
1349,22258,Faras Kumer,75,F,0
1350,7806,Agastya Zacharia,28,M,0
1351,39234,Yashasvi Chaudry,38,M,0
1352,28335,Hardik Bajaj,25,F,0
1353,15620,Avi Chadha,59,T,0
1354,25489,Chameli Basu,35,F,0
1355,33466,Sneha Palla,57,T,0
1356,33466,Urmi Chaudhry,37,M,0
1357,7839,Yashvi Kala,58,F,0
1358,18814,Pavani Sawhney,46,M,0
1359,18814,Chaman Munshi,17,F,0
1360,38417,Leela Savant,32,M,0
1361,38417,Maya Pall,76,T,0
1362,31995,Niharika Roy,67,F,0
1363,35799,Yatin Divan,37,F,0
1364,13999,Varenya Chopra,44,T,0
1365,13571,Harish Sharaf,25,T,0
1366,1589,Indali Sagar,48,T,0
1367,31748,Varenya Dada,78,T,0
1368,3722,Saksham Vala,55,F,0
1369,3722,Chaman Mall,69,T,0
1370,36725,Krishna Grover,78,F,0
